timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.0009001996368169785,11.62,54,6852.80859375,10
1.0099847996607423,118.629,59,7135.49609375,99
2.0151025000959635,78.615,57,7171.55859375,25
3.024620399810374,43.379,57,7245.55859375,33
4.036565999966115,42.46,57,7342.83984375,36
5.043033800087869,97.689,57,7355.02734375,31
6.046075999736786,44.924,57,7379.40234375,28
7.050120399799198,40.407,57,7385.65234375,29
8.05157129978761,40.998,57,7417.52734375,28
9.057126099709421,41.108,58,7449.52734375,33
10.061983099672943,54.064,58,7387.52734375,26
11.065070800017565,41.098,58,7547.51171875,28
12.071088199969381,45.909,58,7296.38671875,79
13.078720399644226,42.835,58,7328.38671875,38
14.083370899781585,45.953,58,7556.82421875,29
15.090557599905878,46.988,58,7321.01171875,85
16.09799230005592,44.572,58,7374.13671875,28
17.10127600003034,45.647,58,7346.19921875,84
18.10659549990669,43.753,58,7303.01171875,75
19.112140299752355,106.733,59,7541.55859375,36
20.11527569964528,45.828,59,7361.24609375,84
21.11879549967125,44.009,59,7300.43359375,27
22.122987899929285,45.187,59,7342.43359375,71
23.126130299642682,45.072,59,7394.44921875,81
24.14015939971432,106.131,59,7560.32421875,37
25.143998299725354,48.256,59,7320.89453125,82
26.151610599830747,43.238,59,7401.30859375,30
27.15917469980195,46.394,59,7345.49609375,89
28.179416900034994,44.62,59,7365.15234375,26
29.190495299641043,47.065,60,7510.51953125,92
30.206302300095558,45.913,60,7517.23828125,91
31.22082559997216,43.561,60,7756.16796875,30
32.225926799699664,44.894,60,7477.91796875,89
33.23665069974959,43.994,60,7477.91796875,29
34.24235109984875,44.961,60,7477.28515625,91
35.24881020002067,46.421,60,7474.84765625,30
36.254981599748135,45.472,60,7434.96484375,72
37.26454930007458,42.931,60,7434.96484375,29
38.27496559964493,48.706,60,7443.58984375,59
39.28152609989047,46.518,60,7423.58984375,90
40.28715329989791,43.931,60,7673.83984375,30
41.301384599879384,46.471,61,7401.83984375,88
42.30888739973307,43.898,60,7401.71484375,27
43.322703199926764,47.244,61,7397.33984375,90
44.33578069973737,45.391,61,7397.33984375,29
45.346647599712014,117.805,64,7672.05859375,100
46.349707199726254,100.271,63,7124.05859375,77
47.35671459976584,77.916,64,7316.05859375,92
48.368934999685735,65.824,63,7323.74609375,69
49.38152439985424,66.546,63,7490.12109375,42
50.388144799973816,47.161,62,7489.62109375,91
51.39416639972478,43.994,62,7499.68359375,29
52.3970955000259,46.843,62,7499.74609375,90
53.402061000000685,43.686,62,7491.58984375,27
54.406010599806905,45.361,62,7491.65234375,87
55.414076399989426,46.31,62,7489.02734375,26
56.4208875996992,46.968,63,7484.90234375,69
57.42855629976839,48.754,63,7497.00390625,90
58.43728999979794,43.753,63,7748.81640625,33
59.44762300001457,47.229,63,7504.37890625,81
60.45000969991088,43.268,63,7507.12890625,23
61.45150939980522,47.277,63,7501.22265625,88
