timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
0.00044430000707507133,0.0,10892.14453125,66.8
1.010836400091648,44.0,11074.5078125,67.9
2.016666800249368,37.4,11572.8515625,71.0
3.0256414003670216,35.0,12373.71875,75.9
4.0376321002841,31.6,13218.82421875,81.1
5.043984500225633,35.7,13815.96875,84.7
6.047663000412285,44.4,14447.734375,88.6
7.051713600289077,44.0,15220.0625,93.3
8.053155300207436,53.8,15069.98046875,92.4
9.05775920022279,44.1,15806.80078125,96.9
10.06262020021677,72.1,15380.9609375,94.3
11.066647600382566,49.1,15030.8046875,92.2
12.072683600243181,40.8,14795.53125,90.7
13.080292100086808,48.7,14632.49609375,89.7
14.084935300052166,41.9,14432.05078125,88.5
15.092156300321221,43.1,13939.29296875,85.5
16.09955990035087,45.7,13977.43359375,85.7
17.102863400243223,34.5,14095.65234375,86.4
18.107704000081867,39.4,14112.0625,86.5
19.112929600290954,36.7,14133.9453125,86.7
20.116862600203604,44.6,14115.00390625,86.5
21.119107600301504,41.2,13939.11328125,85.5
22.1265791002661,46.4,13924.8984375,85.4
23.12775530014187,59.3,13985.40234375,85.8
24.141164400149137,35.8,13912.6875,85.3
25.14566080039367,44.4,13869.234375,85.0
26.153204300440848,47.1,13982.58203125,85.7
27.16078590042889,31.6,13944.21875,85.5
28.18036160012707,41.2,13947.13671875,85.5
29.19208010006696,29.4,13960.78515625,85.6
30.207887300290167,35.1,13986.66015625,85.8
31.22244880022481,43.3,14321.296875,87.8
32.22680590022355,30.4,14218.90234375,87.2
33.23753230040893,28.8,14245.875,87.4
34.244022300001234,32.2,14207.76953125,87.1
35.249980700202286,28.2,14209.1015625,87.1
36.25381020037457,40.6,14223.72265625,87.2
37.26612750021741,49.1,14174.93359375,86.9
38.276534700300545,44.4,14172.87109375,86.9
39.283110100310296,31.7,14179.91015625,86.9
40.28557290043682,34.8,14268.203125,87.5
41.287918200250715,35.2,14186.8359375,87.0
42.298385200090706,30.0,14192.40234375,87.0
43.30899440031499,30.5,14199.9140625,87.1
44.31200290005654,30.6,14258.1015625,87.4
45.31658640038222,38.6,14355.7890625,88.0
46.321565499994904,41.8,14565.39453125,89.3
47.32737920014188,39.8,14313.42578125,87.8
48.33296470018104,29.1,13990.34765625,85.8
49.33574750041589,44.5,14269.14453125,87.5
50.342932500410825,30.7,14089.25,86.4
51.34938220027834,40.2,14172.859375,86.9
52.35314880032092,29.7,14113.1015625,86.5
53.36091660009697,34.7,14110.625,86.5
54.3612930001691,33.9,14112.13671875,86.5
55.36837680032477,39.2,14198.44140625,87.1
56.37654450023547,44.5,14268.75390625,87.5
57.383817200083286,42.5,14273.67578125,87.5
58.38466180022806,34.5,14479.9296875,88.8
59.386562100145966,33.4,14280.04296875,87.6
60.391227500047535,47.8,14470.6875,88.7
61.40677350014448,35.5,14451.4765625,88.6
62.41392970038578,36.9,14484.26953125,88.8
63.42204050021246,33.1,14464.2421875,88.7
64.42765010008588,42.7,14474.0625,88.7
65.4326205002144,35.6,14475.890625,88.8
