timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.0026906998828053474,13.742,56,1541.8359375,31
1.0109735000878572,13.448,56,1545.8984375,30
2.0216140002012253,32.58,56,1787.8984375,22
3.032988800201565,133.075,60,2194.6796875,99
4.04658589977771,100.544,60,2226.6796875,35
5.054815399926156,52.112,58,2230.6796875,34
6.058788300026208,52.479,58,2272.65625,33
7.071427999995649,50.663,58,2263.3359375,34
8.077160499989986,47.627,58,2246.6484375,29
9.08341130008921,48.333,59,2273.3125,25
10.086789300199598,49.336,59,2254.1953125,24
11.096531100105494,48.333,59,2280.3828125,29
12.104652000125498,50.908,59,2280.5078125,32
13.110264400020242,53.14,59,2329.6328125,40
14.123736899811774,53.941,59,2311.2109375,39
15.134852000046521,52.09,59,2293.9296875,33
16.13610769994557,51.534,60,2295.1171875,34
17.14474799996242,53.048,59,2313.9921875,32
18.158510600216687,51.101,60,2288.1171875,32
19.159887799993157,52.593,60,2284.3046875,32
20.16802759980783,51.775,60,2274.9921875,33
21.17766149993986,52.707,60,2268.9921875,34
22.182957800105214,52.545,60,2254.2734375,36
23.19295910000801,53.411,60,2254.2734375,36
24.200310899876058,53.171,60,2252.3359375,35
25.209038000088185,53.652,61,2253.9609375,36
26.215310500003397,46.808,60,2239.7109375,13
27.22488969983533,46.724,60,2235.7109375,13
28.23112630005926,126.67,63,2235.7109375,99
29.247009600047022,114.428,64,2235.7109375,97
30.258018100168556,52.978,62,2237.4609375,30
31.27005199994892,51.871,62,2242.7109375,31
32.2775739999488,52.112,62,2234.6484375,32
33.28880519978702,52.93,62,2234.6484375,32
34.29449849994853,53.249,62,2234.6484375,34
35.303227399941534,54.668,62,2234.6484375,35
36.312504100147635,53.652,62,2234.6484375,36
37.322559299878776,52.4,62,2238.7734375,34
38.337714300025254,48.85,62,2242.7734375,28
39.350779899861664,52.479,62,2236.5859375,32
40.36168899992481,53.634,62,2236.5859375,36
41.36290979990736,52.208,62,2265.4296875,27
42.37061899993569,51.289,62,2265.4296875,30
43.38549799984321,53.411,62,2265.4296875,32
44.392095000017434,47.354,62,2245.78125,27
45.40395520022139,47.273,62,2149.38671875,28
46.41411769995466,48.529,63,2156.41796875,25
47.4223969001323,39.069,62,2161.66015625,31
48.42788709979504,42.036,62,2277.85546875,36
49.43952370015904,55.967,63,2327.13671875,42
50.44870640011504,54.5,63,2314.44140625,38
51.463034300133586,46.583,63,2301.41015625,13
52.47586360014975,47.61,63,2296.91015625,12
53.47987250005826,116.211,67,2291.12890625,99
54.49176760017872,54.407,65,2264.12890625,53
55.5040564998053,55.197,64,2264.19140625,36
56.516885300166905,55.408,64,2245.37890625,36
57.527854199986905,54.86,64,2245.37890625,36
58.54360379977152,53.411,64,2245.50390625,37
59.555138300172985,56.761,64,2245.50390625,38
60.57054919982329,56.371,64,2245.50390625,38
61.57712059980258,55.307,64,2245.50390625,39
62.588523800019175,55.486,64,2245.50390625,38
63.59926760010421,52.72,64,2245.50390625,39
64.61193209979683,54.103,65,2245.50390625,35
65.62445429991931,57.561,65,2245.50390625,39
66.63937379978597,55.991,65,2245.50390625,38
67.64711529994383,56.997,65,2245.50390625,40
68.66281800018623,55.942,65,2245.50390625,39
69.66923350002617,55.071,65,2243.44140625,38
70.6696951999329,55.823,65,2245.50390625,39
71.68018649984151,56.107,65,2247.44140625,38
72.68960990011692,48.947,65,2265.72265625,12
73.70022699981928,93.121,67,2265.72265625,71
74.70954120019451,149.728,69,2263.62890625,99
75.71669200016186,49.493,66,2263.62890625,13
76.72435910021886,47.931,66,2259.62890625,13
77.7355308001861,131.289,69,2270.72265625,99
78.74331799987704,54.309,68,2270.72265625,93
79.75393459992483,54.878,67,2270.72265625,31
80.76553760003299,54.392,67,2270.72265625,32
81.7762326002121,51.823,66,2270.72265625,31
82.78560920013115,55.293,67,2268.78515625,33
83.7987337000668,52.93,67,2268.78515625,33
84.80759340012446,53.56,67,2266.28515625,32
85.82225470012054,54.812,67,2256.78515625,32
86.83142120018601,52.93,67,2268.22265625,33
87.83882489986718,53.14,67,2256.50390625,35
88.84810720011592,56.068,67,2256.50390625,34
89.85826400015503,54.138,67,2256.50390625,32
90.87092030001804,55.259,67,2261.87890625,34
91.87535860016942,53.223,67,2245.25390625,33
92.8870097999461,55.775,67,2237.19140625,34
93.89837600011379,53.315,67,2237.19140625,33
94.90526439994574,54.638,67,2237.19140625,33
95.91545670013875,54.782,67,2237.19140625,35
96.91665619984269,54.182,67,2235.87890625,34
97.92506449995562,56.174,67,2241.12890625,37
98.93149199988693,53.897,67,2241.12890625,37
99.9414356998168,54.085,67,2245.25390625,35
