timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.027647499926388264,33.521,60,7943.328125,3
1.0303703998215497,50.578,60,7957.546875,73
2.036072200164199,51.122,61,7973.203125,100
3.051200599875301,50.785,61,7973.328125,100
4.055466799996793,49.962,61,7975.703125,100
5.06116779986769,57.71,62,7975.796875,100
6.065805099904537,51.989,62,7967.8125,100
7.0714929001405835,54.936,62,7967.8125,100
8.0756278000772,51.411,62,7955.34375,100
9.082518400158733,60.455,62,7955.40625,100
10.086986700072885,51.936,62,7954.5,100
11.098700600210577,53.534,62,7947.25,100
12.110160999931395,56.405,62,7947.25,100
13.114672599826008,53.0,63,7964.84375,100
14.116642199922353,51.026,63,7964.90625,100
