timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
0.025893600191920996,0.0,13357.63671875,81.9
1.0320939999073744,26.3,13660.9453125,83.8
2.0377887999638915,29.4,13759.66015625,84.4
3.0528664998710155,27.9,13764.79296875,84.4
4.057113099843264,33.8,13890.46484375,85.2
5.062828499823809,27.8,14052.27734375,86.2
6.068178799934685,32.4,14066.265625,86.2
7.073237900156528,35.5,14092.109375,86.4
8.076938400045037,40.9,14250.25,87.4
9.084908499848098,38.0,14286.7109375,87.6
10.088546399958432,34.9,14281.34375,87.6
11.094268899876624,39.0,14288.8359375,87.6
12.097011500038207,39.1,14303.69921875,87.7
13.102245700079948,37.5,14350.72265625,88.0
14.10385370021686,32.9,14330.25390625,87.9
