timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.0010039997287094593,11.084,47,1537.71484375,8
1.0099353999830782,11.181,47,1613.12109375,13
2.023399299941957,10.951,47,1595.37109375,11
3.0374557999894023,11.192,47,1593.43359375,11
4.048661800101399,11.192,47,1618.43359375,8
5.059021499939263,10.996,47,1602.15234375,12
6.070792300160974,10.951,47,1581.65234375,8
7.084634299855679,10.948,47,1564.52734375,10
8.089503699913621,10.944,47,1591.15234375,16
9.104377599898726,11.192,47,1591.15234375,8
10.116477000061423,11.184,47,1578.65234375,13
11.128597700037062,10.758,47,1575.58984375,11
12.144536199979484,11.377,47,1592.58984375,8
13.156812299974263,10.999,47,1583.46484375,10
14.166604400146753,10.944,47,1574.90234375,9
15.174899899866432,10.999,47,1545.96484375,18
16.190291800070554,12.151,47,1575.58984375,24
17.193007200025022,11.377,47,1593.43359375,27
18.193827599752694,11.37,47,1586.49609375,27
19.200805900152773,11.717,47,1575.93359375,8
20.208668699953705,11.47,47,1592.93359375,11
21.22013820009306,10.944,47,1604.08984375,11
22.233012800104916,10.94,47,1583.43359375,8
23.24220950016752,11.289,47,1649.08203125,20
24.25573719991371,11.184,47,1669.67578125,12
25.266535399947315,11.089,47,1665.42578125,9
26.27959549985826,11.084,47,1612.83984375,22
27.281149299815297,11.374,47,1584.58984375,19
28.283935399726033,11.285,47,1583.55859375,7
29.287137699779123,12.341,47,1577.80859375,35
30.30067089991644,32.117,47,1582.30859375,3
31.305312499869615,33.008,48,1574.62109375,19
32.31900459993631,14.122,47,1574.49609375,49
33.333562899846584,12.932,47,1605.83984375,6
34.336214600130916,13.701,47,1580.33984375,6
35.34264179971069,12.588,47,1566.08984375,6
36.35674350010231,12.485,47,1565.87109375,5
37.36902710003778,12.577,47,1566.33984375,8
38.38199759973213,11.177,47,1551.03515625,13
39.390902400016785,11.033,47,1562.62890625,14
40.39685929985717,11.277,47,1562.12890625,21
41.401149599812925,11.282,47,1576.27734375,24
42.40472730016336,11.084,47,1573.15234375,12
43.40967039996758,11.954,47,1564.77734375,25
44.42143160011619,11.184,47,1583.24609375,5
45.43330099992454,11.084,47,1578.74609375,5
46.43356949975714,11.04,47,1566.90234375,15
47.44199559977278,10.758,47,1568.80859375,7
