timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.0014766999520361423,13.257,53,8036.22265625,12
1.0075614000670612,14.611,53,8042.09765625,59
2.021551900077611,50.223,54,8032.42578125,99
3.0327796996571124,50.496,54,8029.30078125,99
4.038989099673927,49.903,54,8014.30078125,99
5.046760499943048,49.24,55,8009.67578125,99
6.048574599903077,49.673,55,8012.05078125,99
7.054320899769664,51.218,55,8012.11328125,99
8.056453600060195,49.545,55,8009.92578125,99
9.07128919987008,48.609,56,8002.30078125,89
10.076789199840277,50.881,56,8002.17578125,100
11.078713299706578,51.231,56,7979.70703125,100
12.089204899966717,51.074,56,7990.48828125,99
13.094262700062245,51.332,56,7990.48828125,99
14.09785749996081,51.407,56,7990.42578125,100
15.099586899857968,64.163,57,7990.24609375,99
16.105120699852705,49.897,57,7991.55078125,100
