timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
0.0012146998196840286,0.0,13829.609375,84.8
1.0018182001076639,41.3,13641.1796875,83.6
2.003426999785006,34.0,13822.875,84.8
3.0072920001111925,26.8,13876.1640625,85.1
4.008024800103158,29.7,14023.796875,86.0
5.009473099838942,31.3,14022.73828125,86.0
6.022117699962109,32.8,14022.703125,86.0
7.025521299801767,34.0,14034.98046875,86.1
8.0398506000638,32.6,14040.53125,86.1
9.053489999845624,29.2,14041.44921875,86.1
10.055389599874616,34.1,14031.890625,86.0
11.06386089976877,34.4,14066.890625,86.3
12.072545500006527,25.7,14008.75390625,85.9
13.079328999854624,29.9,14009.21875,85.9
14.08148209983483,34.4,14023.19921875,86.0
15.087367299944162,32.9,14001.03125,85.8
16.091409400105476,31.9,14000.640625,85.8
17.093781699892133,33.0,13998.87109375,85.8
18.0973578998819,32.0,13539.69921875,83.0
19.101738299708813,43.7,13549.125,83.1
20.11570809967816,33.2,13490.40234375,82.7
21.120396099984646,31.5,13493.4921875,82.7
22.120765999890864,31.7,13503.30859375,82.8
23.12626999989152,32.2,13503.3046875,82.8
24.12819609977305,42.3,13499.58984375,82.8
25.137092899996787,37.4,13504.77734375,82.8
26.141944699920714,32.2,13506.03515625,82.8
27.146647199988365,34.2,13495.8359375,82.8
28.15025689965114,24.9,13495.40625,82.7
29.164602699689567,23.5,13493.62890625,82.7
30.172252499964088,25.8,13494.6796875,82.7
31.17546879965812,28.1,13509.375,82.8
32.178216699976474,42.6,13517.30078125,82.9
33.18356279982254,33.2,13512.01953125,82.9
34.196477099787444,33.2,13518.70703125,82.9
35.2106453999877,32.6,13518.203125,82.9
36.21146799996495,38.4,13505.26171875,82.8
37.21558419987559,38.1,13556.5625,83.1
38.2206866000779,31.1,13513.70703125,82.9
39.234068599995226,40.2,13514.44140625,82.9
40.23985240003094,30.5,13515.93359375,82.9
41.245761999860406,27.4,13503.59375,82.8
42.24970469996333,28.0,13493.65625,82.7
43.25554529996589,32.4,13485.28515625,82.7
44.26298959972337,32.7,13480.5546875,82.7
45.266454899683595,35.4,13479.13671875,82.6
46.26747309975326,34.4,13482.77734375,82.7
47.26928870007396,38.4,13488.79296875,82.7
48.271806799806654,32.6,13484.3046875,82.7
49.27244789991528,33.2,13483.56640625,82.7
50.27690669987351,31.3,13484.2421875,82.7
51.279674199875444,33.1,13486.359375,82.7
52.28387799998745,31.3,13483.1328125,82.7
53.2938441997394,37.2,13491.4921875,82.7
54.30734649999067,33.7,13491.19921875,82.7
55.32197549985722,33.4,13492.21875,82.7
56.32357789995149,33.9,13491.09765625,82.7
57.339693000074476,31.4,13485.375,82.7
58.34649179968983,35.2,13500.65625,82.8
