timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.002467900048941374,32.746,49,1696.38671875,12
1.0154836997389793,33.227,49,1686.05859375,12
2.018076099921018,30.964,49,2168.32421875,72
3.021067999769002,41.187,52,2168.32421875,94
4.022497999947518,49.861,51,2196.88671875,33
5.023578799795359,47.803,51,2196.82421875,31
6.03630860010162,50.022,51,2196.82421875,33
7.039681599941105,49.824,52,2196.82421875,35
8.05466579971835,50.824,52,2196.82421875,34
9.06836779974401,49.439,52,2196.82421875,35
10.06946530006826,50.182,52,2196.82421875,35
11.077545899897814,43.794,52,2168.49609375,10
12.086826599668711,138.206,56,2168.49609375,99
13.094427699688822,53.031,53,2165.93359375,34
14.09644449967891,51.193,53,2167.87109375,32
15.101576100103557,52.449,53,2167.87109375,35
16.106019499711692,51.744,54,2167.87109375,34
17.108626099769026,52.689,54,2167.87109375,34
18.113664699718356,46.599,54,2167.87109375,35
19.116320800036192,46.242,54,2165.55859375,10
20.129476599860936,133.075,58,2165.55859375,99
21.134226799942553,50.309,55,2167.49609375,34
22.135276000015438,51.568,55,2167.49609375,35
23.140450299717486,51.45,55,2167.49609375,35
24.142374199815094,52.689,55,2167.49609375,25
25.151591300033033,48.561,55,2228.90234375,30
26.15610340004787,47.867,55,2230.15234375,24
27.160575199872255,50.119,55,2226.77734375,27
28.16420569969341,49.637,56,2222.45703125,26
29.17896969988942,49.83,56,2222.45703125,26
30.186667199712247,49.204,56,2228.45703125,27
31.18948860000819,49.733,56,2213.37109375,27
32.19225539965555,54.493,56,2243.47265625,34
33.19816119968891,53.819,57,2245.41015625,36
34.21057830005884,53.315,57,2238.72265625,34
35.22515899967402,53.933,57,2224.15234375,34
36.22678139992058,53.705,57,2219.77734375,34
37.22986079985276,47.109,57,2177.62109375,10
38.24159900005907,119.904,60,2177.62109375,99
39.24850799981505,54.195,58,2170.05859375,35
40.25514440005645,46.354,58,2169.55859375,11
41.25986409978941,126.069,61,2169.55859375,99
42.2645537997596,52.523,59,2169.55859375,47
43.26940150000155,52.339,59,2169.55859375,34
44.277142599690706,51.726,59,2169.55859375,34
45.28104369994253,53.337,59,2167.62109375,35
46.28169489977881,52.912,59,2167.62109375,35
47.283644199837,54.397,59,2167.62109375,33
48.285822599660605,36.123,58,2167.62109375,41
49.28683719970286,36.123,58,2167.62109375,42
50.29076479980722,33.932,58,2167.62109375,48
51.29438259964809,33.705,58,2167.62109375,50
52.29865639982745,33.238,58,2167.62109375,47
53.30846709990874,39.54,58,2167.62109375,38
54.321611599996686,40.276,58,2167.62109375,38
55.3360101999715,39.348,58,2167.62109375,40
56.3386919000186,39.248,58,2167.62109375,40
57.35366869997233,40.266,58,2167.62109375,38
58.36026579979807,39.438,58,2192.15234375,38
