timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.0010200003162026405,37.207,65,7030.2734375,7
1.0030523999594152,115.089,68,7300.2734375,8
2.006240400020033,43.369,67,7382.1796875,60
3.009423099923879,52.002,67,7420.8671875,34
4.01190820010379,42.883,66,7520.4296875,32
5.019372200127691,67.109,66,7531.3359375,29
6.01981920003891,44.717,67,7531.3359375,31
7.024703599978238,94.271,67,7557.3984375,27
8.04096439993009,43.461,67,7597.3984375,26
9.05064389994368,46.369,67,7611.3671875,34
10.058522100094706,43.687,67,7643.3671875,24
11.070006499998271,43.379,67,7580.0234375,30
12.079816699959338,44.042,67,7498.0078125,74
13.089233300182968,50.295,67,7530.9453125,52
14.094515400007367,45.054,67,7525.3203125,22
15.10265489993617,45.747,67,7745.3203125,19
16.113012799993157,45.78,67,7566.4765625,70
17.1180386999622,45.684,67,7512.4765625,54
18.128537400159985,45.069,67,7641.1328125,17
19.139805000275373,44.909,67,7816.140625,12
20.15094680013135,48.818,67,7579.015625,64
21.156820599921048,49.417,67,7673.5859375,73
22.167994800023735,45.487,67,7676.5859375,22
23.17569479998201,47.787,67,7689.1484375,22
24.184881400316954,48.1,67,7661.296875,81
25.18982039997354,47.502,67,7660.69921875,42
26.196487999986857,46.984,67,7601.19140625,19
27.197567000053823,47.289,67,7654.41796875,23
28.21003539999947,45.202,67,7632.16796875,82
29.217725300230086,45.539,67,7604.85546875,79
30.22614279994741,47.935,67,7570.79296875,24
31.22786570014432,45.246,67,7724.66796875,23
32.23494240036234,48.71,67,7544.35546875,83
33.23537780018523,45.343,67,7608.73046875,22
34.242417900357395,44.957,67,7598.54296875,22
35.24928160011768,48.774,67,7525.48046875,82
36.25518350023776,45.391,67,7490.23046875,71
37.2606210000813,45.732,67,7449.23828125,21
38.263564200140536,47.614,67,7600.30078125,80
39.267178600188345,46.454,67,7595.05078125,85
40.2699764999561,48.577,67,7677.05078125,28
41.27812010003254,53.21,68,7546.55078125,61
42.285311799962074,47.614,67,7633.98828125,85
43.2930876002647,45.428,67,7621.23828125,19
44.3075850000605,44.572,67,7723.48828125,20
45.31222450034693,46.603,67,7665.91015625,75
46.32212570030242,46.614,68,7667.78515625,84
47.33610750036314,47.614,68,7668.34765625,24
48.34188700001687,81.505,68,7763.61328125,26
49.34396780002862,52.037,68,7685.37109375,82
50.34841290023178,47.518,68,7668.0,35
51.36411239998415,46.936,68,7678.72265625,19
52.38096889993176,46.824,68,7688.16796875,18
53.38608090020716,40.963,67,7646.2265625,65
54.38931250013411,49.85,67,7649.92578125,68
55.393966800067574,45.294,68,7652.890625,22
56.39943889994174,45.876,68,7653.453125,21
57.40309859998524,46.94,68,7652.140625,72
58.40422199992463,47.678,68,7628.015625,84
59.411817600019276,44.909,68,7601.515625,18
60.421111500356346,45.313,68,7858.515625,23
61.426988900173455,47.983,67,7606.578125,87
62.42808640003204,45.747,68,7596.203125,19
63.432428600266576,45.069,68,7844.578125,20
64.43732460029423,48.706,68,7590.078125,89
65.45628500031307,47.47,68,7590.078125,20
66.47023710003123,44.683,68,7842.078125,21
67.47600489994511,46.807,68,7590.078125,89
68.48432420007885,47.485,68,7585.859375,20
69.4931801003404,45.165,68,7584.984375,21
70.50159900030121,47.598,68,7584.609375,83
71.51362240035087,45.006,68,7578.078125,22
72.51997090037912,47.161,68,7578.078125,19
73.52493780013174,48.373,68,7575.328125,83
74.53305840026587,46.31,68,7569.890625,85
75.53890000004321,45.15,68,7571.796875,19
76.54432900017127,46.651,68,7570.796875,88
77.5473501002416,46.94,68,7571.734375,85
78.55077060032636,45.635,68,7571.234375,20
79.55426270002499,49.817,68,7570.921875,44
80.56393139995635,47.277,68,7561.265625,84
81.57369500026107,48.064,68,7560.953125,22
82.57486460031942,48.292,68,7572.296875,89
83.58178459992632,49.063,68,7558.1640625,85
84.59489870024845,45.539,68,7808.1015625,29
85.6014749002643,49.079,68,7569.1953125,88
86.6096633002162,44.587,68,7569.1953125,19
87.61613140022382,45.391,68,7565.8203125,21
88.62172480020672,47.695,68,7632.2890625,62
89.62583590019494,46.358,68,7644.1953125,35
90.64040580019355,45.517,68,7631.2578125,20
91.6476715002209,44.861,68,7834.171875,23
92.65064020035788,49.063,68,7580.609375,86
93.65764030022547,46.165,68,7579.609375,24
94.671358700376,45.246,68,7629.9453125,23
95.67534320009872,50.171,68,7565.1953125,86
