timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.0010112999007105827,33.037,48,1617.80859375,46
1.003236100077629,32.481,49,1617.93359375,5
2.0180931999348104,32.738,49,1617.93359375,6
3.0299649997614324,32.835,49,1616.80859375,6
4.043082199990749,32.738,49,1609.87109375,6
5.057180699892342,32.835,49,1608.21484375,6
6.06608649995178,29.843,49,1580.91796875,6
7.082729099784046,29.746,49,1576.91796875,7
8.095079000107944,29.843,49,1576.91796875,7
9.10804249998182,12.928,49,1567.41796875,11
10.116055899765342,12.686,49,1567.41796875,11
11.130202499683946,12.686,49,1567.41796875,11
12.143120300024748,11.192,49,1591.87109375,14
13.151903899852186,11.289,49,1591.87109375,14
14.163377000018954,11.188,49,1570.58984375,14
15.17646099999547,11.527,49,1562.58984375,14
16.1768271997571,11.38,49,1562.58984375,14
17.187018299940974,11.045,49,1552.16796875,14
18.200105299707502,10.854,49,1552.16796875,14
19.20148029970005,10.992,49,1552.16796875,14
20.20915549993515,11.285,48,1552.16796875,14
21.22170120012015,11.289,48,1552.29296875,14
22.232455799821764,11.192,48,1552.29296875,14
23.235794899985194,11.092,48,1552.29296875,14
24.25038080010563,11.189,48,1552.29296875,14
25.264187700115144,11.092,48,1552.29296875,14
26.27059890003875,11.289,48,1572.55859375,14
27.28120689978823,11.289,48,1570.40234375,14
28.294360499829054,11.527,48,1559.40234375,14
29.309245199896395,11.285,48,1559.40234375,14
30.31839279970154,11.095,48,1559.40234375,14
31.324975799769163,11.189,48,1551.66796875,14
32.33669209992513,11.289,48,1551.66796875,14
33.34977239975706,11.289,48,1551.66796875,14
34.36312159989029,11.192,48,1551.66796875,14
35.37897349987179,11.527,48,1551.66796875,14
36.39287089975551,11.092,48,1551.66796875,14
37.40498849982396,11.188,48,1551.66796875,14
38.408106700051576,11.089,48,1551.66796875,14
39.42008339986205,11.04,48,1551.66796875,14
40.42078429972753,11.285,48,1551.66796875,14
41.43134459992871,11.089,48,1551.66796875,14
42.44729849975556,11.289,48,1551.66796875,14
43.459096000064164,11.04,48,1551.66796875,15
44.465432200115174,11.289,48,1551.66796875,14
45.47890909994021,11.095,48,1551.66796875,14
46.480105800088495,10.944,48,1551.66796875,15
47.494287999812514,11.089,48,1551.66796875,14
48.50521870004013,11.095,48,1551.66796875,14
49.5106203998439,11.285,48,1551.66796875,14
50.526957399677485,10.992,48,1574.37109375,5
51.53590869996697,10.75,48,1574.37109375,6
52.55099069979042,11.289,48,1574.30859375,5
