timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
0.0007358998991549015,0.0,14998.74609375,92.0
1.0048873000778258,28.1,14959.55859375,91.7
2.0180966001935303,20.5,14951.83984375,91.7
3.0316217998042703,23.8,14952.28125,91.7
4.044779200106859,31.2,14943.12890625,91.6
5.057705299928784,18.6,14939.48046875,91.6
6.067752500064671,15.9,14941.87109375,91.6
7.0830692001618445,19.7,14941.7578125,91.6
8.095776199828833,17.8,14941.23828125,91.6
9.109681600239128,25.9,14620.19140625,89.6
10.11774169979617,13.5,14628.55859375,89.7
11.131255600135773,14.0,14628.80859375,89.7
12.144763300195336,19.4,14630.55078125,89.7
13.153544700238854,12.7,14631.01953125,89.7
14.165016199927777,12.3,14634.2890625,89.7
15.17812030017376,12.3,14634.234375,89.7
16.193119099829346,10.6,14633.4921875,89.7
17.20409099990502,18.6,14632.55078125,89.7
18.217283899895847,12.4,14631.9765625,89.7
19.218565000221133,18.0,14632.984375,89.7
20.225606500171125,12.7,14630.41796875,89.7
21.238957200199366,13.9,14630.08984375,89.7
22.249322600197047,14.5,14630.59765625,89.7
23.25337709998712,15.4,14630.68359375,89.7
24.267320800106972,10.8,14630.5234375,89.7
25.281572800129652,19.9,14630.33984375,89.7
26.28757750010118,19.0,14630.484375,89.7
27.298710099887103,14.8,14630.7265625,89.7
28.311552200000733,28.0,14617.66015625,89.6
29.326656199991703,22.0,14619.71484375,89.6
30.335528700146824,11.8,14620.30859375,89.6
31.34165529999882,13.2,14620.61328125,89.6
32.353829300031066,15.3,14619.14453125,89.6
33.366798900067806,11.9,14617.75,89.6
34.38100099982694,12.2,14618.6640625,89.6
35.39586000004783,11.6,14616.78125,89.6
36.40973880002275,11.0,14620.11328125,89.6
37.4223035001196,17.0,14622.31640625,89.7
38.42481889994815,12.4,14622.53125,89.7
39.437654099892825,13.3,14622.77734375,89.7
40.438172900117934,19.8,14632.8828125,89.7
41.44818860013038,16.7,14631.8203125,89.7
42.448930399958044,12.1,14632.1953125,89.7
43.460728200152516,12.2,14632.375,89.7
44.467057100031525,11.8,14632.38671875,89.7
45.48055989993736,13.4,14632.234375,89.7
46.480996100232005,14.2,14643.50390625,89.8
47.49625089997426,15.5,14649.3046875,89.8
48.506296900101006,11.6,14655.01171875,89.9
49.512275400105864,24.0,14662.91796875,89.9
50.5285889999941,21.4,14723.57421875,90.3
51.53755459981039,17.0,14729.37109375,90.3
52.552093599922955,11.9,14729.00390625,90.3
