timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.002605799585580826,43.794,53,1678.53515625,13
1.0096992999315262,43.261,53,1673.94140625,13
2.024180999957025,45.483,53,2081.57421875,23
3.0289204996079206,129.407,57,2370.13671875,99
4.042555299587548,52.794,55,2401.47265625,30
5.051769800018519,53.429,55,2403.16015625,34
6.0609927996993065,54.571,55,2402.16015625,33
7.069003599695861,52.252,55,2391.07421875,35
8.078189800027758,55.408,55,2399.51171875,39
9.090067700017244,55.259,55,2395.69921875,40
10.098815399687737,55.367,55,2390.60546875,37
11.108538699802011,54.042,56,2389.60546875,37
12.119698899798095,55.39,56,2389.60546875,39
13.12996399961412,54.952,56,2380.10546875,38
14.140623499639332,56.213,56,2382.23046875,43
15.152017700020224,55.582,56,2319.79296875,39
16.164505599997938,54.475,56,2370.35546875,37
17.17424919968471,55.463,57,2377.41796875,37
18.182564499787986,53.525,57,2352.35546875,32
19.192551399581134,56.02,57,2339.60546875,37
20.20550119969994,55.365,57,2339.48046875,38
21.215447099879384,56.053,57,2319.35546875,35
22.218263799790293,54.812,57,2319.35546875,37
23.22827999992296,47.242,57,2311.35546875,12
24.237851799931377,103.432,60,2311.35546875,99
25.24507169984281,95.512,61,2311.35546875,98
26.258415199816227,53.508,59,2383.04296875,39
27.268124599941075,55.275,59,2383.73046875,39
28.279551399871707,54.686,59,2386.23046875,39
29.286266699898988,54.361,59,2385.91796875,40
30.295229899697006,55.101,59,2384.60546875,39
31.30514909978956,54.908,59,2384.35546875,40
32.31277439976111,54.042,59,2392.07421875,33
33.32696669967845,52.514,59,2383.07421875,32
34.33676450001076,52.352,59,2325.94921875,32
35.340498299803585,40.874,59,2176.6328125,23
36.3550161998719,41.101,59,2185.8203125,31
37.366148999892175,40.668,59,2206.46875,30
38.37499129958451,35.449,58,2204.0859375,32
39.382008699700236,35.882,58,2204.34375,32
40.391193700022995,36.219,58,2204.09375,36
41.40216609975323,36.123,58,2201.2421875,33
42.4143873997964,36.123,58,2181.3671875,34
43.426023999694735,36.559,59,2181.3671875,32
44.434769299812615,32.077,58,2167.7109375,38
45.44812659965828,32.093,58,2167.7734375,7
46.451761399861425,137.717,63,2174.8359375,99
47.465895999688655,50.109,61,2193.15625,32
48.47070399997756,49.621,60,2197.15625,32
49.48167449980974,51.231,60,2195.84375,32
50.49154489999637,51.45,61,2194.1875,31
51.50095809996128,51.582,60,2199.15625,28
52.509407999925315,51.101,61,2198.59375,33
53.51830589957535,50.856,61,2184.1640625,29
54.528040499892086,49.845,61,2182.2890625,30
55.54043379984796,50.295,61,2204.0859375,27
56.55090139992535,47.995,61,2198.3359375,32
57.55869309976697,50.374,61,2186.7734375,29
58.56859469972551,50.728,61,2175.9765625,32
59.57611519983038,51.547,61,2172.8515625,30
60.58534549968317,50.588,61,2167.0390625,31
61.58996779983863,47.691,61,2168.7265625,31
62.59804319962859,48.85,62,2156.7265625,32
63.6101062996313,51.048,62,2156.9765625,32
64.61870759958401,43.124,61,2155.4765625,7
65.62432279996574,101.764,63,2155.4765625,67
66.63590529980138,98.469,65,2143.2890625,99
67.64682519994676,43.605,62,2136.7109375,6
68.65736599965021,86.392,65,2137.0234375,70
69.67094209976494,103.124,66,2137.0234375,99
70.682567499578,51.809,63,2137.0234375,34
71.6979898000136,49.7,63,2156.4296875,29
72.7081452999264,51.499,63,2157.9921875,28
73.7170870997943,49.444,63,2177.4921875,28
74.72906599985436,52.033,63,2193.625,30
75.73239629995078,51.633,63,2194.75,30
76.74123369995505,50.781,64,2186.1796875,29
77.75200819969177,51.726,64,2198.7890625,32
78.76319559989497,51.262,64,2198.2890625,31
79.7758086998947,51.375,64,2195.1015625,30
80.786585399881,52.028,64,2187.5546875,31
81.79490319965407,50.119,64,2177.3671875,22
82.80100579978898,52.081,64,2169.8671875,33
83.81045989971608,50.571,64,2169.8671875,34
84.82141939969733,42.549,63,2144.8046875,35
85.83411820000038,41.731,63,2148.3671875,32
