timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
0.000973499845713377,0.0,13493.95703125,82.7
1.012382300104946,50.7,13618.75,83.5
2.0268811997957528,64.3,13647.55859375,83.7
3.0315954997204244,58.2,13647.0859375,83.7
4.045256400015205,62.2,13839.71875,84.9
5.053773799911141,53.9,13924.95703125,85.4
6.063916000071913,56.6,13820.9765625,84.7
7.070823899935931,46.4,13810.78515625,84.7
8.080053200013936,52.2,13739.67578125,84.2
9.092215799726546,42.7,13746.1953125,84.3
10.101498399861157,41.0,13746.40234375,84.3
11.110663699917495,40.1,13744.25390625,84.3
12.122367499861866,39.4,13744.94140625,84.3
13.131806599907577,36.7,13761.078125,84.4
14.143293499946594,38.9,13763.3984375,84.4
15.154697599820793,38.9,13753.6640625,84.3
16.16719219973311,34.3,13757.06640625,84.4
17.17692229989916,36.5,13779.50390625,84.5
18.18472719984129,50.7,13782.7109375,84.5
19.19525989983231,38.8,13780.0546875,84.5
20.208210699725896,36.7,13774.3203125,84.5
21.218130900058895,46.0,13793.6953125,84.6
22.220936600118876,36.6,13795.53125,84.6
23.230957999825478,39.8,13891.78515625,85.2
24.24052600003779,36.2,13786.68359375,84.5
25.247237499803305,38.8,13800.14453125,84.6
26.26059259986505,38.0,13813.61328125,84.7
27.270789799746126,39.3,13811.5,84.7
28.281730900052935,35.6,13824.0703125,84.8
29.28841029992327,45.9,13826.81640625,84.8
30.297377800103277,36.2,13838.25390625,84.9
31.307830499950796,38.1,13827.64453125,84.8
32.31550289969891,48.5,13873.2578125,85.1
33.32894189981744,46.1,13919.0703125,85.3
34.33884509978816,50.6,13937.59375,85.5
35.343185499776155,62.0,13525.7265625,82.9
36.357124799862504,39.0,13509.98828125,82.8
37.36886849999428,49.0,13547.01171875,83.1
38.37696520006284,39.0,13562.86328125,83.2
39.384709999896586,42.5,13584.57421875,83.3
40.39315260015428,43.9,13566.23046875,83.2
41.40388040011749,47.8,13584.09375,83.3
42.41712659969926,41.2,13566.41796875,83.2
43.42870040005073,42.3,13576.38671875,83.2
44.437448599841446,38.7,13577.87890625,83.3
45.450800599996,34.1,13561.16015625,83.2
46.45444539980963,26.6,13523.91015625,82.9
47.46807570010424,27.7,13475.53125,82.6
48.473433199804276,34.5,13465.28125,82.6
49.483244500122964,31.6,13471.0859375,82.6
50.493614700157195,31.8,13471.05078125,82.6
51.50364849995822,52.2,13444.29296875,82.4
52.51149359997362,41.4,13440.33984375,82.4
53.52097880002111,39.1,13443.5234375,82.4
54.53077339986339,42.6,13456.17578125,82.5
55.54239619988948,41.4,13479.921875,82.7
56.553570500109345,36.3,13507.61328125,82.8
57.561362700071186,36.9,13523.68359375,82.9
58.5708314999938,31.7,13522.4609375,82.9
59.57877720007673,34.2,13520.578125,82.9
60.58756669983268,37.0,13527.03125,82.9
61.592648500110954,43.9,13525.58984375,82.9
62.60074120014906,39.3,13532.6328125,83.0
63.61224630009383,36.8,13526.91015625,82.9
64.62080339994282,42.3,13517.9609375,82.9
65.62699959985912,37.8,13460.2421875,82.5
66.63858749996871,34.0,13461.9375,82.5
67.64872469985858,34.2,13477.6796875,82.6
68.65936109982431,33.2,13462.1640625,82.5
69.67362050013617,32.2,13464.00390625,82.6
70.6852587996982,34.9,13466.26953125,82.6
71.70066240010783,47.0,13466.25390625,82.6
72.71081169974059,31.2,13465.50390625,82.6
73.7198087000288,29.6,13468.390625,82.6
74.73118430003524,41.1,13472.6796875,82.6
75.73507250007242,38.1,13477.171875,82.6
76.74310659989715,32.7,13467.7578125,82.6
77.75467819999903,44.8,13473.9140625,82.6
78.76531849987805,30.6,13473.33984375,82.6
79.77848410001025,37.8,13471.89453125,82.6
80.78930669976398,38.7,13468.07421875,82.6
81.79698870005086,48.6,13477.015625,82.6
82.80369069986045,35.6,13474.19140625,82.6
83.81238829996437,37.9,13469.33203125,82.6
84.82410839991644,44.0,13466.21875,82.6
85.83625609986484,39.5,13469.0234375,82.6
