timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
0.0011554001830518246,0.0,9722.0546875,59.6
1.0021501001901925,47.0,9870.99609375,60.5
2.004111499991268,40.9,10554.73828125,64.7
3.0120486998930573,34.3,11383.39453125,69.8
4.015285700093955,35.7,12230.48046875,75.0
5.022085300181061,38.1,13048.33203125,80.0
6.028960600029677,35.0,13735.46875,84.2
7.031728300265968,38.8,14569.8203125,89.3
8.040422900114208,51.7,14789.21484375,90.7
9.05504440004006,46.3,15642.48046875,95.9
10.059552500024438,63.3,15689.1015625,96.2
11.070120600052178,70.3,15654.84375,96.0
12.075506700202823,52.9,15556.85546875,95.4
13.082530700135976,42.9,15437.95703125,94.7
14.095104299951345,39.6,15477.81640625,94.9
15.10046730004251,39.6,15418.18359375,94.5
16.10639620013535,42.1,15452.6015625,94.7
17.109354900196195,40.4,14987.30078125,91.9
18.113191100303084,41.1,14998.1875,92.0
