timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.0014817998744547367,45.539,66,6976.79296875,12
1.0159167000092566,132.047,70,7309.23828125,98
2.0196846001781523,46.106,67,7406.55078125,32
3.0265518999658525,52.939,67,7512.23828125,33
4.029810700099915,84.398,67,7360.73828125,33
5.036559900268912,63.954,67,7371.60546875,27
6.044058800209314,50.184,67,7347.85546875,30
7.046477099880576,47.466,67,7450.54296875,30
8.054355900269002,48.915,67,7470.54296875,29
9.0696526998654,45.876,67,7490.41796875,32
10.073815499898046,53.022,67,7394.29296875,23
11.08519189991057,44.62,67,7664.29296875,16
12.09019530005753,48.626,67,7478.48046875,80
13.097636600024998,48.818,67,7680.66796875,78
14.109082499984652,128.226,72,7682.85546875,98
15.115662000142038,82.749,69,7499.48046875,90
16.12177800014615,64.707,70,7495.35546875,90
17.123582600150257,48.654,69,7623.85546875,91
18.12833009986207,47.067,68,7629.04296875,88
