timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.00300210015848279,30.33,51,1626.65234375,20
1.0031726998277009,30.087,51,1651.49609375,20
2.0108508998528123,90.524,53,2131.55859375,96
3.017005499918014,120.588,56,2159.55859375,63
4.0311863999813795,50.759,54,2161.55859375,37
5.037056100089103,51.695,54,2153.77734375,36
6.0474034999497235,52.61,54,2146.15234375,37
7.058927400037646,51.936,54,2136.65234375,38
8.070700299926102,52.707,54,2136.65234375,37
9.080065899994224,51.048,54,2138.58984375,37
10.095509599894285,45.794,55,2163.43359375,12
11.109657799825072,100.804,57,2163.43359375,97
12.122597199864686,53.773,57,2163.43359375,70
13.135710199829191,52.427,56,2156.83984375,37
14.148334600031376,51.739,56,2154.90234375,37
15.15277130017057,52.593,56,2136.65234375,38
16.163289399817586,52.015,56,2136.71484375,36
17.177549299784005,51.757,56,2136.71484375,37
18.1858962001279,47.065,56,2161.49609375,12
19.193732399959117,126.495,59,2161.49609375,99
20.202307700179517,54.257,58,2161.49609375,36
21.216738800052553,51.341,57,2154.40234375,35
22.223809299990535,51.98,57,2154.40234375,38
23.229957399889827,52.869,58,2134.46484375,35
24.236294399946928,53.556,58,2134.46484375,37
25.241267499979585,53.911,58,2130.52734375,39
26.248622300103307,51.967,58,2130.52734375,36
27.261529100127518,54.564,58,2130.52734375,37
28.270323699805886,55.475,58,2130.52734375,36
29.282460200134665,56.255,58,2132.52734375,36
30.29285700013861,51.578,58,2136.52734375,36
31.30755120003596,52.93,59,2136.52734375,36
32.315683600027114,52.948,59,2136.52734375,37
33.327615099959075,53.499,59,2135.71484375,37
34.3376050000079,53.73,59,2135.71484375,38
35.349998199846596,53.508,59,2135.71484375,37
36.356563000008464,46.083,59,2155.74609375,12
37.364612500183284,112.199,61,2155.74609375,21
38.36582679999992,56.364,62,2157.68359375,98
39.37181210005656,53.7,60,2151.15234375,38
40.37351860012859,47.755,60,2155.68359375,12
41.38703850004822,120.329,64,2155.68359375,99
42.39653789997101,48.369,61,2152.90234375,37
43.409271699842066,49.315,61,2139.05859375,32
44.42167130019516,49.187,61,2124.49609375,32
45.43183710006997,48.85,61,2117.80859375,30
46.446611899882555,49.139,61,2123.30859375,26
47.45484900008887,32.984,60,2167.68359375,33
48.46763390023261,32.31,60,2174.04296875,23
49.477629399858415,33.21,60,2200.79296875,39
50.4840828999877,36.656,60,2122.87890625,31
51.494493700098246,36.598,60,2083.52734375,23
52.5036686998792,36.752,60,2081.08984375,29
53.50788239995018,31.246,60,2091.96484375,28
54.5135364998132,31.003,60,2082.27734375,28
55.520460799802095,31.003,59,2115.86328125,28
56.527064399793744,14.122,59,2125.39453125,22
57.533037499990314,15.722,59,2110.95703125,33
58.53876719996333,16.005,59,2086.83984375,51
59.54083940014243,17.502,59,2110.80859375,55
60.54270390002057,30.907,59,2104.90234375,27
61.55874910019338,32.208,59,2088.83984375,41
62.567841200158,31.535,59,2089.26953125,37
63.58276840019971,31.7,59,2114.58203125,35
64.59596589999273,32.788,59,2110.92578125,42
