timestamp,power_watts,temp_c,memory_mb,utilization_percent
0.0006622001528739929,29.288,61,6860.75390625,2
1.0035143001005054,33.711,61,6976.25390625,32
2.011927700135857,50.713,64,7145.81640625,73
3.0144484997726977,87.537,63,7239.81640625,30
4.021217300090939,87.696,63,7325.81640625,29
5.026800999883562,47.614,63,7217.56640625,30
6.028829299844801,70.483,63,7249.56640625,29
7.041339700110257,43.75,63,7327.31640625,29
8.050419900100678,43.62,63,7435.31640625,28
9.061096199788153,45.15,63,7453.31640625,19
10.075773799791932,42.574,63,7319.98828125,28
11.077465000096709,42.849,63,7503.98828125,24
12.081412700004876,47.662,63,7323.98828125,68
13.083397899754345,43.334,63,7355.98828125,17
14.098813999909908,43.753,63,7355.98828125,16
15.103360099717975,48.931,64,7285.98828125,14
16.113155900035053,46.551,63,7339.98828125,90
17.117315399926156,44.25,63,7339.98828125,29
18.119703500065953,46.454,63,7311.98828125,88
19.12546439981088,44.683,63,7311.98828125,57
20.1266815001145,110.795,64,7477.98828125,33
21.130472399760038,45.554,64,7297.98828125,88
22.14655019994825,44.072,63,7243.98828125,29
23.160407799761742,46.233,64,7229.98828125,86
24.172666399739683,44.168,64,7261.98828125,29
25.17529199970886,47.823,64,7247.98828125,32
26.190138899721205,46.136,64,7301.98828125,88
27.19670750014484,43.509,64,7301.98828125,29
28.203344199806452,46.522,64,7301.98828125,90
29.21546920016408,45.828,64,7205.98828125,27
30.22635139990598,46.876,64,7421.98828125,93
31.233776200097054,44.828,64,7421.98828125,71
32.23918649973348,71.518,65,7421.98828125,33
33.24272349989042,48.786,64,7401.98828125,92
34.25814099982381,44.153,64,7401.98828125,27
35.27257080003619,47.148,64,7401.98828125,92
36.298431399744004,46.184,64,7401.67578125,27
37.30882149981335,46.892,64,7401.67578125,91
38.31301259994507,44.635,64,7401.11328125,27
39.31915879994631,47.518,65,7401.11328125,81
40.32117119990289,48.068,64,7381.11328125,93
41.335013799835,47.244,64,7378.73828125,29
42.33897170005366,46.217,64,7358.48828125,56
43.3479828001,44.042,65,7358.48828125,27
44.34845920000225,46.121,65,7358.48828125,91
45.35313729988411,44.298,65,7358.42578125,35
46.358891599811614,80.173,65,7610.42578125,33
47.36219030013308,46.843,65,7360.73828125,91
48.36547880014405,44.09,65,7360.73828125,11
49.36887220013887,55.167,65,7360.80078125,43
50.375494400039315,47.63,65,7346.80078125,92
51.38335460005328,43.961,65,7346.80078125,25
52.39354209974408,47.534,65,7346.80078125,93
53.39746169978753,43.782,65,7346.80078125,27
54.400902200024575,45.591,65,7346.80078125,92
55.40398890012875,44.78,65,7346.80078125,28
56.40678340010345,46.859,65,7346.80078125,79
57.40941119985655,44.924,65,7346.80078125,88
58.42030100012198,44.491,65,7598.80078125,31
59.43585480004549,48.304,65,7346.80078125,92
60.44136429997161,45.406,65,7346.80078125,28
61.44530119979754,48.015,65,7346.80078125,93
62.45184399979189,45.069,65,7346.80078125,27
63.45424450002611,46.184,65,7346.80078125,92
64.45811600005254,44.798,65,7346.80078125,49
65.46245280001312,74.284,65,7598.80078125,36
66.4734574998729,47.549,65,7346.80078125,92
67.48142309999093,46.614,65,7346.80078125,28
68.49227089993656,47.325,65,7346.80078125,93
69.50327479979023,45.294,65,7346.80078125,15
70.50858019990847,44.476,65,7346.80078125,15
71.51865789992735,47.63,66,7346.80078125,93
