timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
0.0004667001776397228,0.0,11684.31640625,71.6
1.008274800144136,41.4,11823.51953125,72.5
2.0135878999717534,59.6,11873.76171875,72.8
3.018082400318235,36.9,12661.42578125,77.6
4.022186500020325,42.5,13283.84765625,81.5
5.030886400025338,50.2,13926.61328125,85.4
6.038350900169462,47.7,14668.39453125,89.9
7.048947500064969,58.6,14744.484375,90.4
8.056682399939746,58.0,14400.40234375,88.3
9.063301700167358,42.4,13951.87890625,85.5
10.076523700263351,50.3,13819.890625,84.7
11.082274800166488,48.6,13522.73046875,82.9
12.085595699958503,39.8,13485.36328125,82.7
13.08787350030616,43.0,13288.640625,81.5
14.092185100074857,45.3,13111.58984375,80.4
15.098713400308043,33.6,13159.66796875,80.7
16.10208410024643,43.7,13054.3125,80.0
17.11543200025335,53.3,12929.32421875,79.3
18.12426030030474,56.1,13263.2421875,81.3
19.128539100289345,64.7,13412.4609375,82.2
20.137346500065178,59.2,13333.72265625,81.8
21.144607699941844,47.0,13176.73828125,80.8
22.15469320025295,36.0,13149.75,80.6
23.159397200215608,38.9,13174.375,80.8
24.168064100202173,47.5,13133.890625,80.5
25.16982420021668,63.3,13173.56640625,80.8
26.171905300114304,36.7,13120.5,80.5
27.18224160000682,39.0,13143.328125,80.6
28.198099200148135,34.2,13204.2265625,81.0
29.199830000288785,62.1,13344.32421875,81.8
30.20144380023703,47.0,13184.9140625,80.8
31.204588999971747,31.0,13172.40234375,80.8
32.21631020028144,35.6,13365.88671875,82.0
33.220307300332934,48.7,13214.41015625,81.0
34.22491870028898,62.2,13343.859375,81.8
35.234951000195,41.3,13370.36328125,82.0
36.237914900295436,31.8,13426.35546875,82.3
37.24318019999191,32.4,13289.34375,81.5
38.24969510035589,30.0,13336.21875,81.8
39.25663280021399,29.3,13261.53125,81.3
40.2634103000164,34.3,13280.37890625,81.4
41.26879440015182,30.8,13284.20703125,81.5
42.277523400262,55.1,13427.234375,82.3
43.29306530021131,43.1,13492.1875,82.7
44.30794150009751,39.4,13514.7890625,82.9
45.3094844003208,38.2,13426.92578125,82.3
46.3181688003242,40.9,13528.921875,83.0
47.32424980029464,71.9,13675.5078125,83.9
48.326505000237375,47.7,13654.20703125,83.7
49.328585900366306,50.1,13612.45703125,83.5
50.332296300213784,41.0,13634.75,83.6
51.33388060005382,37.4,13639.203125,83.6
52.34379049995914,40.4,13397.24609375,82.1
53.347662300337106,36.7,13388.92578125,82.1
54.35728490026668,31.3,13457.15625,82.5
55.37010110029951,32.2,13409.15625,82.2
56.37448290036991,34.1,13381.3125,82.0
57.37648300034925,34.2,13371.42578125,82.0
58.38548619998619,37.4,13389.94140625,82.1
59.390792299993336,55.9,13612.1328125,83.5
60.3997429003939,45.1,13560.43359375,83.1
61.41723830020055,41.3,13470.86328125,82.6
62.42673380021006,42.3,13606.71484375,83.4
63.42943370016292,59.3,13969.3125,85.7
64.43032710021362,73.9,13894.3359375,85.2
65.43242630036548,73.5,14083.140625,86.4
66.4401521999389,67.7,14127.2421875,86.6
67.44487920030951,49.2,14159.21484375,86.8
68.452479199972,42.3,14116.57421875,86.6
69.4589198003523,36.5,14093.9765625,86.4
70.46853080019355,36.5,14383.76953125,88.2
71.47416580002755,61.8,13717.41796875,84.1
72.48952930001542,38.0,13680.09375,83.9
73.4931697002612,43.3,13774.37109375,84.5
74.50122279999778,53.8,13908.33984375,85.3
75.50691920006648,62.3,13776.43359375,84.5
76.51689440011978,43.6,13763.25390625,84.4
77.52570370025933,39.3,13784.3046875,84.5
78.53086729999632,47.2,13852.5859375,84.9
79.53692770004272,34.5,13796.3359375,84.6
80.53813450038433,27.8,13826.08984375,84.8
81.54543070029467,36.4,13867.0859375,85.0
