timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
0.0006972001865506172,0.0,10658.76953125,65.4
1.0056714001111686,19.9,11012.31640625,67.5
2.0132475001737475,26.5,11102.48046875,68.1
3.020477999933064,27.9,11930.625,73.2
4.030625000130385,23.6,12695.60546875,77.8
5.03583350032568,29.6,13480.5546875,82.7
6.038150200154632,28.2,14177.19921875,86.9
7.0499400002881885,33.5,14948.12109375,91.7
8.050408400129527,33.7,15456.15625,94.8
9.052543099969625,40.0,15696.2109375,96.2
10.055760400369763,46.3,15697.44140625,96.3
11.071634700056165,73.9,15445.5703125,94.7
12.075945800170302,52.2,15207.265625,93.2
13.077208700124174,44.0,14868.03125,91.2
14.08427600003779,40.9,14777.4140625,90.6
15.095838200300932,33.8,14620.73828125,89.6
16.10659180022776,35.2,13992.79296875,85.8
17.112180100288242,39.6,13860.51171875,85.0
18.114267200231552,36.5,13817.1015625,84.7
19.122868100181222,29.8,13672.51953125,83.8
20.12854319997132,38.7,13736.0,84.2
21.131499000359327,24.3,13788.63671875,84.5
22.147088800091296,32.6,13902.78515625,85.2
23.162427900359035,30.2,13937.796875,85.5
24.165581500157714,25.6,13925.078125,85.4
25.170741900335997,32.9,13920.67578125,85.4
26.185300100129098,34.0,14042.80859375,86.1
27.18993000034243,28.9,14026.71484375,86.0
28.196055100299418,40.4,14083.69140625,86.4
29.20706810010597,33.0,14062.390625,86.2
30.220490199979395,31.9,14075.76171875,86.3
31.22666830010712,27.0,14200.76171875,87.1
32.2280875002034,37.5,14106.4765625,86.5
33.232894300017506,35.5,14190.3828125,87.0
34.236852100118995,32.1,14182.12109375,87.0
35.24127410026267,32.0,14193.9140625,87.0
36.24980500014499,21.3,14194.03515625,87.0
37.25847220001742,29.5,14181.015625,87.0
38.26697609992698,24.6,14264.5234375,87.5
39.271508200094104,29.0,14208.58984375,87.1
40.28660140000284,27.2,14217.2109375,87.2
41.28894479991868,33.2,14232.82421875,87.3
42.29107030015439,29.6,14232.359375,87.3
43.29684830037877,28.2,14480.078125,88.8
44.30128569994122,31.6,14242.0078125,87.3
45.30559360003099,23.7,14257.45703125,87.4
46.30612670024857,28.8,14237.04296875,87.3
47.31031010020524,28.3,14260.09765625,87.4
48.31755270017311,27.3,14324.70703125,87.8
49.32654380006716,31.6,14260.55078125,87.4
50.32710320036858,33.3,13685.828125,83.9
51.32876250008121,26.9,13689.34375,83.9
52.335708000231534,24.2,13694.87109375,84.0
53.344356200192124,24.9,13682.4765625,83.9
54.346938100177795,32.1,13708.296875,84.1
55.34998519998044,23.5,13700.66015625,84.0
56.359877299983054,40.1,13763.23828125,84.4
57.36356810014695,28.8,13854.828125,85.0
58.37282170029357,29.9,13791.14453125,84.6
59.38133010035381,27.6,13820.1484375,84.7
60.388749400153756,24.9,13790.19140625,84.6
61.393979399930686,29.5,13786.296875,84.5
62.40014300029725,21.9,13784.51953125,84.5
63.40199699997902,34.8,13784.6015625,84.5
64.41079060034826,29.7,13827.1640625,84.8
65.41575760021806,32.0,13850.4921875,84.9
66.42048030020669,52.8,13956.4765625,85.6
67.42201770003885,49.3,14046.3515625,86.1
68.43281040014699,55.4,14193.86328125,87.0
69.43999700015411,46.8,14297.51171875,87.7
70.45569370035082,55.6,14286.28125,87.6
71.46130149997771,33.7,14290.52734375,87.6
72.46689760033041,27.9,14297.30859375,87.7
73.47550730034709,32.5,14306.0859375,87.7
74.49055139999837,30.0,14397.41796875,88.3
75.50516459997743,27.3,14319.61328125,87.8
76.52186969993636,33.5,14328.3828125,87.9
77.52933800034225,31.9,14323.96875,87.8
78.53557209996507,34.4,14328.4140625,87.9
79.54349650023505,24.3,14344.65625,88.0
80.54417000012472,42.2,14410.4921875,88.4
81.5448598000221,37.6,14418.96484375,88.4
82.55972689995542,26.9,14406.578125,88.3
83.56886020023376,39.5,14196.6171875,87.0
84.57090990012512,21.1,14401.78125,88.3
85.57803700026125,28.1,14212.3671875,87.1
86.58269220031798,40.9,14403.08203125,88.3
87.58431380009279,37.5,14427.375,88.5
88.59812099998817,45.6,14514.3828125,89.0
89.60704170027748,27.3,14831.1953125,90.9
90.61357610020787,33.6,14465.03515625,88.7
91.62351120030507,24.4,14530.5859375,89.1
92.62932569999248,24.9,14330.1875,87.9
93.63570410013199,31.2,14339.1796875,87.9
94.64703170023859,27.3,14355.72265625,88.0
95.65524640027434,22.7,14353.08984375,88.0
96.66389090009034,26.3,14349.66015625,88.0
97.67206150013953,32.0,14334.4140625,87.9
98.67814840003848,40.3,14341.0,87.9
99.69335169997066,22.1,14335.7734375,87.9
100.70569600025192,38.4,14335.421875,87.9
101.71383590018377,28.4,14369.54296875,88.1
102.72374489996582,29.8,14338.11328125,87.9
103.73134900024161,31.6,14359.0390625,88.0
104.73305590031669,23.0,14333.53515625,87.9
105.74452019995078,29.4,14330.32421875,87.9
106.75182180013508,28.9,14364.95703125,88.1
107.76268570031971,28.6,14331.55078125,87.9
108.76953570032492,31.5,14385.62109375,88.2
109.7816087002866,27.5,14332.4609375,87.9
110.7897948003374,32.8,14333.26171875,87.9
111.7999829002656,26.9,14400.74609375,88.3
112.80413680011407,36.6,14336.96875,87.9
113.80981349991634,32.0,14362.171875,88.1
114.8176283002831,32.3,14332.7890625,87.9
115.81901130033657,32.9,14339.46875,87.9
116.83531050011516,39.6,14383.74609375,88.2
117.8487174003385,36.6,14382.40625,88.2
118.86495999991894,43.2,14400.90625,88.3
119.87849000003189,33.2,14383.46875,88.2
120.8857996002771,36.8,14390.3515625,88.2
121.88817090028897,29.0,14587.19140625,89.4
122.90129850013182,35.3,14379.69140625,88.2
123.90712340036407,34.3,14451.796875,88.6
124.91568490024656,32.0,14403.9140625,88.3
125.92546850023791,44.0,14420.70703125,88.4
126.93031130032614,34.3,14388.88671875,88.2
127.93997610034421,38.0,14403.91796875,88.3
128.94243769999593,31.6,14402.91015625,88.3
129.94986429996789,33.4,14401.76953125,88.3
130.9526718002744,43.8,14483.98046875,88.8
131.9541836003773,38.3,14421.39453125,88.4
132.96204030001536,41.2,14472.734375,88.7
133.96547530032694,46.1,14497.22265625,88.9
134.9659931003116,32.2,14486.1015625,88.8
135.96891710022464,35.9,14495.09765625,88.9
136.98384519992396,35.9,14494.78515625,88.9
137.99682020023465,34.7,14496.88671875,88.9
139.0019537000917,33.1,14519.9921875,89.0
140.0087117003277,35.5,14500.51953125,88.9
141.01231330027804,42.9,14522.46875,89.0
142.01744029996917,36.4,14522.0078125,89.0
143.0254148999229,34.9,14560.9453125,89.3
144.02953300019726,30.2,14557.265625,89.3
145.03653720021248,36.9,14560.23828125,89.3
146.04458410013467,42.0,14645.7578125,89.8
147.0517254001461,37.3,14769.14453125,90.6
148.05888879997656,37.0,14544.9921875,89.2
149.07059470005333,42.4,14274.921875,87.5
150.07675200002268,32.3,14278.0546875,87.5
151.0783517002128,34.7,14276.234375,87.5
152.08870610035956,30.2,14522.2734375,89.0
153.09828440006822,39.7,14279.90625,87.6
154.1025924999267,34.0,14320.30078125,87.8
155.10992600023746,38.8,14279.65625,87.6
156.11263260012493,40.5,14291.2578125,87.6
157.1169235999696,30.3,14296.24609375,87.7
158.11909760022536,32.3,14295.8046875,87.7
159.13047290034592,31.0,14303.61328125,87.7
160.14014830021188,33.1,14296.51953125,87.7
161.15099949995056,44.9,13994.390625,85.8
162.15959470020607,49.9,14200.0390625,87.1
163.16553479991853,50.9,14215.80078125,87.2
164.16962360031903,47.3,14357.37890625,88.0
165.18213320011273,53.2,14433.66796875,88.5
166.19234250020236,58.0,14511.984375,89.0
167.2002644003369,42.1,14536.375,89.1
168.20287390006706,36.1,14484.4453125,88.8
169.21035280032083,43.0,14492.6953125,88.9
170.2452265000902,32.5,14485.12109375,88.8
171.2540200999938,42.2,14490.796875,88.9
172.26155030028895,33.0,14490.15234375,88.8
173.2741529000923,33.2,14491.05859375,88.9
174.2765412000008,37.6,14526.19921875,89.1
175.28249240014702,30.3,14488.26171875,88.8
176.29129149997607,30.7,14501.71484375,88.9
177.30258030025288,40.3,14498.875,88.9
178.30862100003287,34.6,14501.61328125,88.9
179.31377940019593,29.8,14540.2421875,89.2
180.3202138999477,40.8,14504.1953125,88.9
181.32549840025604,37.1,14507.81640625,89.0
182.33171629998833,29.6,14602.3515625,89.5
183.3396447999403,34.0,14516.421875,89.0
184.35724220005795,39.8,14515.765625,89.0
185.35976450005546,31.9,14514.6953125,89.0
186.3638043999672,38.1,14504.33984375,88.9
187.3867822000757,32.5,14509.71484375,89.0
188.3948162002489,38.6,14514.765625,89.0
189.40701960027218,37.0,14549.140625,89.2
190.41731830034405,37.2,14509.359375,89.0
191.42674700031057,36.6,14549.47265625,89.2
192.43297290010378,31.4,14523.96484375,89.1
193.43679870013148,42.1,14511.76171875,89.0
194.4486245000735,33.1,14519.109375,89.0
195.4500584001653,38.1,14506.13671875,88.9
196.4511706000194,32.0,14548.765625,89.2
197.45716390013695,30.8,14480.5703125,88.8
198.46227440005168,31.8,14454.09375,88.6
199.471874400042,44.0,14214.8515625,87.2
200.47913020011038,59.3,14258.09765625,87.4
201.48595819994807,61.3,14381.1796875,88.2
202.50363490032032,43.3,14495.7734375,88.9
203.5132937002927,48.1,14562.640625,89.3
204.5196495000273,45.4,14609.28125,89.6
205.52716500032693,33.0,14552.30859375,89.2
206.5319044003263,40.4,14579.1953125,89.4
207.53846010006964,32.1,14583.4609375,89.4
208.5468216999434,39.0,14580.8828125,89.4
209.54817060008645,39.1,14604.8984375,89.6
210.55397140001878,32.1,14573.08203125,89.4
211.56004780018702,33.3,14572.44140625,89.4
212.5733797000721,32.5,14570.5625,89.3
213.5740952999331,32.8,14572.99609375,89.4
214.58028839994222,32.9,14573.76171875,89.4
215.5857526003383,30.3,14567.44140625,89.3
216.58995199995115,30.8,14566.5234375,89.3
217.59589749993756,30.5,14630.265625,89.7
218.60783080011606,29.0,14564.6328125,89.3
219.61754520004615,34.4,14639.99609375,89.8
220.62492680037394,35.1,14570.07421875,89.3
221.63700970029458,45.7,14565.71875,89.3
222.64212440000847,34.8,14804.703125,90.8
223.64614329999313,30.2,14569.3046875,89.3
224.6527480003424,31.4,14593.60546875,89.5
225.65874370001256,35.4,14564.7421875,89.3
226.66496450034901,31.1,14584.74609375,89.4
227.66797280032188,34.0,14571.609375,89.3
228.6716644000262,32.0,14568.3203125,89.3
229.67735370015725,37.7,14508.015625,89.0
230.68286780035123,29.1,14441.453125,88.5
231.69055110029876,38.2,14445.85546875,88.6
232.69700920023024,31.2,14424.37109375,88.4
233.70584279997274,32.3,14385.2265625,88.2
234.7101084003225,35.3,14409.83984375,88.4
235.71891180006787,32.5,14391.71484375,88.2
236.72899929992855,33.5,14395.98828125,88.3
237.75544700026512,31.7,14399.734375,88.3
238.7598022003658,34.5,14407.625,88.3
239.772796000354,33.5,14451.1015625,88.6
240.78322580037639,34.0,14395.2421875,88.3
241.79358750022948,33.1,14429.3359375,88.5
242.79765510000288,35.3,14409.19921875,88.4
243.80517650023103,29.8,14415.05078125,88.4
244.81919690035284,52.3,14320.2109375,87.8
